"name","item","item 2","item 3","review-truncated-words","review-words","time"
"元气满满","设施：5.0","环境：5.0","服务：5.0","王府井站出地铁口便是，很方便。
店铺种类相当全，各个牌子都有，食品，服装，化妆品，金店等等，大牌云集...","王府井站出地铁口便是，很方便。
店铺种类相当全，各个牌子都有，食品，服装，化妆品，金店等等，大牌云集。
附近商场很多这家虽然人不是最多的，但是是最方便的，逛街好去处。
负一层有很多小店，多逛逛也是蛮好的。
商场里面工作人员服务态度都是蛮好。","2019-12-22 20:33"
"蓝波湾","设施：5.0","环境：5.0","服务：5.0","","在东方新天地买到了给老妈准备的六十周岁生日同时也是退休日的礼物，北京牌手表建国70周年纪念款，发行999只，自己去看的这一款序号刚好与自己生日数字一致，感觉真的是冥冥中自有天意。相信老妈一定喜欢。","2019-12-22 15:07"
"midnight8283","设施：4.0","环境：4.0","服务：4.0","","来看九点半的电影，商户都还没开，黑漆漆的。。。鼠年新春的布景已经摆好了，趁着没人拍两张，大家可以来打卡了！","2019-12-22 12:25"
"路子野","设施：5.0","环境：5.0","服务：5.0","逛过最大的一个商场了，横跨两站地铁站。商场的牌子比较多，中高低的都有一些，地下吃的也挺全的，王府井站...","逛过最大的一个商场了，横跨两站地铁站。商场的牌子比较多，中高低的都有一些，地下吃的也挺全的，王府井站a口出去直接就是商场了很方便。环境比较干净，服务整体也特别好，就是周末人会多一些。每次来都会到楼下吃个饭再走","2019-12-22 09:45"
"明漪印月","设施：5.0","环境：5.0","服务：4.0","#点评有礼#对东方新天地有一种既爱又恨的感觉。一方面觉得它使北京在黄金区域丧失了特质，另一方面觉得它很...","#点评有礼#对东方新天地有一种既爱又恨的感觉。一方面觉得它使北京在黄金区域丧失了特质，另一方面觉得它很国际范儿，和地铁连接，特别方便。不习惯他们家对楼层的分化，UG是指upper ground1层，LG是指lower ground地下一层。在里面找店铺比较难，最好还是咨询一下站立提供咨询服务的客服。体验总体不错。","2019-12-22 09:24"
"大老曼","设施：5.0","环境：5.0","服务：5.0","","层数不多～ 但是很长！
王府井地铁口出来直通商场
负一楼 有超市 餐饮  服饰～ 
一楼多数品牌！ 挺多大牌
活动还挺多的，主要适合买衣服 吃饭","2019-12-22 08:37"
"bella","设施：5.0","环境：5.0","服务：5.0","东方新天地，一个旅游打卡胜地。我和闺蜜，今天来这里逛吃。在它的LG层三区中庭，我们的小萌宠小丸鼠来啦，...","东方新天地，一个旅游打卡胜地。我和闺蜜，今天来这里逛吃。在它的LG层三区中庭，我们的小萌宠小丸鼠来啦，一个出自90后新锐艺术家陈粉丸的作品，火“鼠”🐭银花十二月，“丸”💊趣欢乐闹东方的活动正在如火如荼的进行着，童鞋们可以过来和萌宠一起拍照留念，记住，这个不一样的冬天。","2019-12-22 08:12"
"dianpingt123","设施：5.0","环境：5.0","服务：5.0","#点评有礼#
【位置】一家老牌Mall，几乎在北京的心脏地带，位置独一无二，地铁，停车都很方便。
【环境】可...","#点评有礼#
【位置】一家老牌Mall，几乎在北京的心脏地带，位置独一无二，地铁，停车都很方便。
【环境】可以说是北京最开阔的商场了，从东单到王府井，横跨了一站地，里面也是很高大上！
【品牌】品牌换了一波又一波，餐饮是主力，常去的小南国，俏江南，这里奢侈品也有一些，像COACH，但品牌不太多。
【活动】现在还有“金鼠萌动，丸趣东方”的活动，金鼠非常可爱，也增添了节日的喜庆氛围！！！","2019-12-21 19:14"
"Angelina","设施：5.0","环境：5.0","服务：5.0","小时候最喜欢的商场，长大了靠回忆让它与众不同。
虽然很多小时候的店没有了，比如贝尔的爸爸泡芙里面有最...","小时候最喜欢的商场，长大了靠回忆让它与众不同。
虽然很多小时候的店没有了，比如贝尔的爸爸泡芙里面有最好吃的熔浆蛋糕，还有死贵又难吃的禾绿寿司。新的店铺一茬茬的长起来，也总有新惊喜。坐地铁回家的路上，买个米芝莲或者星巴克，路上美滋滋。","2019-12-21 17:43"
"晓辰2011","设施：4.0","环境：4.0","服务：4.0","","商场挺干净的，吃饭的地方也挺多
但是，商场里没有休息的地方没地方坐着休息～等人只能找个地方吃东西…
卫生间🚻不是很干净，减分不少","2019-12-21 11:49"
"南丹美山大呲花","设施：4.0","环境：4.0","服务：4.0","又来东方广场逛街
平日就是超级清净的一个好去处
人不太多，店面宽敞灯光柔和
逛起来毫无压力阿
年底还有主...","又来东方广场逛街
平日就是超级清净的一个好去处
人不太多，店面宽敞灯光柔和
逛起来毫无压力阿
年底还有主题活动，中庭搭了可爱的场景
黄色小胖鼠球看起来略萌一笔。
赶上年底还会有各种门店促销活动，
很值得花时间过来好好看看呢","2019-12-21 10:16"
"秋月","设施：5.0","环境：5.0","服务：5.0","","王府井谈事，路过总要从东方新天地穿过，顺便看看曾工作过的地方。熟悉的环境总会让人想起那个你或他。吃饭地很多，国际品牌店集中之地。","2019-12-20 23:19"
"本皇不灭你依然是臣","设施：4.0","环境：4.0","服务：4.0","据说是亚洲最大的商场，里面什么设施都有，卖的东西也很齐全，把整个商场转过来才几个小时，非常的大，从奢...","据说是亚洲最大的商场，里面什么设施都有，卖的东西也很齐全，把整个商场转过来才几个小时，非常的大，从奢侈品到高端衣服，吃的应有尽有，设施也非常的完美，非常值得一逛，服务也很好，值得推荐的一家大型综合商场……","2019-12-20 19:34"
"ImissingU","设施：5.0","环境：5.0","服务：5.0","交通便利 坐落在目前亚洲最大的综合性商业建筑群之一的东方广场内 连接着金街–王府井商业街和银街–东单商...","交通便利 坐落在目前亚洲最大的综合性商业建筑群之一的东方广场内 连接着金街–王府井商业街和银街–东单商业街 东方新天地现已成为不少知名品牌店的首选地点 出了地铁就是 功能齐全 绝对购物的天堂 周围就是王府井小吃一条街了","2019-12-20 08:56"
"miaowmz","设施：5.0","环境：5.0","服务：5.0","#点评有礼#
大体分为购物区和写字楼区的商业中心

地址:地铁王府井站出进入步行街的右手边就能看见。横夸王...","#点评有礼#
大体分为购物区和写字楼区的商业中心

地址:地铁王府井站出进入步行街的右手边就能看见。横夸王府井和东单两站。

基本上大部分是购物区域，但是我去的是写字楼区，因为第一次是去华尔街咨询，第二次是退预授，如果没人接就需要自己用身份证在保安那登记办理临时进门二维码，进门还挺严格。","2019-12-20 06:17"
"Joanna1201","设施：5.0","环境：5.0","服务：5.0","一定要打卡的地方
东方新天地商场，这个鼠你最红在三区中庭位置，可以去拍照 ，打卡还有积分抽奖活动
现场...","一定要打卡的地方
东方新天地商场，这个鼠你最红在三区中庭位置，可以去拍照 ，打卡还有积分抽奖活动
现场有很多小可爱，萌到爆，现场跟他们合影，不要错过
此次，活泼俏皮的丸鼠化身为“福瑞金鼠”
就是为了将身上饱满的幸福和好运

都带给这里的人们","2019-12-19 22:34"
"小七月","设施：5.0","环境：5.0","服务：5.0","东方新天地
这是一个综合性商场，从王府井贯穿到东单，地上和地下两层，有不少潮牌，周边写字楼中午都会来...","东方新天地
这是一个综合性商场，从王府井贯穿到东单，地上和地下两层，有不少潮牌，周边写字楼中午都会来逛一逛，营业时间是早10到晚10，快过年了，商场的装扮都特别的喜庆，地下一有个美食广场，里面有很多的美食","2019-12-19 18:24"
"bj36958","设施：5.0","环境：5.0","服务：4.0","金鼠萌动 丸趣东方 美妙空间迎接农历鼠年
还有一个多月就是农历鼠年了。走进东方广场，中堂空间，一群各种...","金鼠萌动 丸趣东方 美妙空间迎接农历鼠年
还有一个多月就是农历鼠年了。走进东方广场，中堂空间，一群各种造型的老鼠活泼可爱，特别是一个胖乎乎的黄黄的老鼠，萌萌的瞧着你。大幅标语写着金鼠萌动，丸趣东方。很多游客和孩童在那里拍照。
看了介绍，得知这是一个女艺术家陈粉丸的创意和展示。
艺术家创作了丸鼠形象，它们天性喜爱游览山山水水，收集福运，汲取灵气。待到新年，化作鼠精灵，来到人间，将好运和快乐带给大家。
整个空间色彩，造型欢乐，清新，有过年的气氛，令人愉悦。","2019-12-19 18:14"
"点小评8897046980","设施：1.0","环境：1.0","服务：1.0","","商场挺大的  就是太冷了  冻的受不了了还得去外面暖和暖和","2019-12-19 17:11"
"爱迪","设施：5.0","环境：5.0","服务：5.0","以前在附近上班，却从来没好好逛过的一个商场，一定是工作太专心了，对，一定是
 东方新天地，位于东...","以前在附近上班，却从来没好好逛过的一个商场，一定是工作太专心了，对，一定是
 东方新天地，位于东单路口，西侧临近王府井步行街，黄金地段，交通便利，定位高端，大品牌很多，地下一层有个超市，里面进口商品居多，餐饮大多集中在LG层，国内国外各种口味比较齐全","2019-12-18 21:45"
"【已注销用户】","设施：4.0","环境：4.0","服务：4.0","东方新天地位于东单大街，一个非常大的购物中心，里面大牌云集，也很很多知名的餐饮连锁企业，外观很漂亮，...","东方新天地位于东单大街，一个非常大的购物中心，里面大牌云集，也很很多知名的餐饮连锁企业，外观很漂亮，商场里面也非常的漂亮，地板很亮，商场里面还有很多小吃店铺，衣服的品牌很多，也有一些物美价廉的服装，购物方便","2019-12-18 21:30"
"zbiscat","设施：4.0","环境：4.0","服务：4.0","商场超级大，不过因为中间有酒店，所以有点儿阻隔，从地下一层但是可以一气走到底，这个地段，真的就没有敢...","商场超级大，不过因为中间有酒店，所以有点儿阻隔，从地下一层但是可以一气走到底，这个地段，真的就没有敢开车来，地铁有一个入口，还算便利。对品牌的挑选比较出色，奢侈与平价结合，让大家不至于有距离感。就是最近的这个灵蝶展示…太亮了，商场内很多小朋友，要是进去多坏眼睛哦。","2019-12-18 15:53"
"卡拉奇……123！","设施：5.0","环境：5.0","服务：3.0","环境：据说这块地儿是前中国🇨🇳首富（李嘉诚）在王府井也算是标志性的商场了，里面各种来自世界的奢侈品...","环境：据说这块地儿是前中国🇨🇳首富（李嘉诚）在王府井也算是标志性的商场了，里面各种来自世界的奢侈品牌！服装，饰品，等等…自然环境适合适合溜娃圣地，随便跑还有许多美食品牌，DQ. 吉野家，都是年轻人喜欢的
服务…可能相对来说一般，在人流量高峰期发现巡场的工作人员比较少，想咨询一下问题找半天没找到，希望加强🌹","2019-12-18 09:42"
"落翎123","设施：5.0","环境：5.0","服务：5.0","好久没来王府井了，陪妈妈来修表顺便逛逛。地铁一号线直通商场里，印象中原来的很多牌子都撤了，更新了很多...","好久没来王府井了，陪妈妈来修表顺便逛逛。地铁一号线直通商场里，印象中原来的很多牌子都撤了，更新了很多新品牌，店铺的打折活动还是挺多的，但折扣标示的不是很明显，逛的人不多，但工作日的午餐时段要谨慎前往，人太多了！","2019-12-18 09:23"
"有点懒","设施：5.0","环境：5.0","服务：5.0","紧临王府井商业街，人流量大，特别是观光旅游的客人较多，在目前亚洲最大的综合性商业建筑群之一的东方广场...","紧临王府井商业街，人流量大，特别是观光旅游的客人较多，在目前亚洲最大的综合性商业建筑群之一的东方广场内，新天地商场包括7个主题购物区–缤纷新天地、都市新天地、庭苑新天地、寰宇新天地、活力新天地、尊萃时光别馆和天空大道，消费主力军–青年人。","2019-12-18 08:41"
"富贵","设施：5.0","环境：5.0","服务：5.0","东方新天地就在王府井地铁站上来就是，1路52路东单站下车。今天下班特意来这里逛街，有温暖有不吵闹。小老...","东方新天地就在王府井地铁站上来就是，1路52路东单站下车。今天下班特意来这里逛街，有温暖有不吵闹。小老鼠造型好好看，深得小朋友喜欢，许多妈妈都带着孩子在这里拍照，好友新年的好觉。大厅布置的很漂亮，商铺都在搞打折活动，不少冬装优惠中。喜欢新年穿新衣的可以来此逛逛","2019-12-17 22:55"
"张門門和李眯眯","设施：5.0","环境：5.0","服务：5.0","💇又是一年初雪时，又是一个冬天。❄️

💇我的对桌认不出两年前我的证件照

💇我的发型，变化太大...","💇又是一年初雪时，又是一个冬天。❄️

💇我的对桌认不出两年前我的证件照

💇我的发型，变化太大了，有事得好评，有时令自己也无语

💇听说新开了一家装修极具中古气息的美发厅，我就来了。

💇椅子都是我喜爱的款式，色调也典雅。

💇造型师的小胡子，可谓是别具匠心。

💇店门前的小雪人，憨态可掬。

☃️☃️☃️☃️☃️☃️☃️☃️☃️☃️☃️☃️☃️☃️","2019-12-09
  更新于2019-12-17 21:14"
"古采妮儿","设施：5.0","环境：5.0","服务：5.0","","天梭手表售后服务中心，专修理瑞士的几款手表","2019-12-17 14:59"
"轩轩斯基","设施：5.0","环境：5.0","服务：5.0","很棒的商城，很早以前建成的，足以见到香港某李家地产确实强大，也很超前。不过也赚够了钱。商城停车场也不...","很棒的商城，很早以前建成的，足以见到香港某李家地产确实强大，也很超前。不过也赚够了钱。商城停车场也不错，比较好找车。吃饭的地方不少，去过几家日本菜和西餐自助。餐饮挺大众的，味道也还可以。推荐旬野菜，肉管够，非常适合我这种食肉动物！","2019-12-17 12:33"
"点小评0938122556","设施：5.0","环境：5.0","服务：5.0","迎接2020的鼠年到来 各大商场也是操碎了心布置店里啊哈哈  东方广场B1有只大大的老鼠🐭 特别可爱  周围一...","迎接2020的鼠年到来 各大商场也是操碎了心布置店里啊哈哈  东方广场B1有只大大的老鼠🐭 特别可爱  周围一群小老鼠造型  最大的里边有灯光可供拍照最佳点  蛮不错  大屏幕的互动游戏百分百中奖没有空奖的  只需要扫码登录一下就可以抽奖五次  幸运的抽了三个面膜 两个十元代金券   按要求操作到一层OMM店里退换面膜  回来试用了一下还真不错 挺滋润的  免息面膜一丢丢很可爱(๑• . •๑)  活动不错哦(´-ω-`)","2019-12-16 19:23"
"环球体验官","设施：4.0","环境：3.0","服务：3.0","这是来了一次，就不想再来第二次的商场。
当年，设计师是怎么设计的，有没有考虑到大家的方便，真是让人醉...","这是来了一次，就不想再来第二次的商场。
当年，设计师是怎么设计的，有没有考虑到大家的方便，真是让人醉啊
几栋楼，大同小异，很难分辨出不同来，用英文字母来区分，w1 w2 w3 c1 c2 c3。地下停车场跟迷宫一样！找车找店基本按30分钟找，没有明显清晰的路标，也没有公共地图可查看。电梯经营也一片混乱，到这里到那里，问谁谁都不知道。
总之，不想再来了
多好的资源，太浪费了。","2019-12-16 00:52"
"YU大宝贝","设施：5.0","环境：5.0","服务：5.0","这家东方新天地在王府井这边，跟王府井那几个商场都算比较有名气的了，老品牌的一家商场，这家商场分布有点...","这家东方新天地在王府井这边，跟王府井那几个商场都算比较有名气的了，老品牌的一家商场，这家商场分布有点乱，有coco奶茶啊，电影院啊，还有一些运动品牌，还有好多吃的，商场装饰很卡哇伊，适合带着小孩去逛逛。","2019-12-15 23:36"
"lisa","设施：5.0","环境：5.0","服务：5.0","今天拉着老公一起来买靴子，原本打算尝试一下马丁靴的，怎奈何试了一下，真心喜欢不起来，总觉得特别蠢笨的...","今天拉着老公一起来买靴子，原本打算尝试一下马丁靴的，怎奈何试了一下，真心喜欢不起来，总觉得特别蠢笨的说。不过要特别给马汀博士家的服务点赞热情推荐，试穿，没买也没有任何不快，然后还帮老公查询一款鞋，超有耐心！最终我选择了思家图的一款织面靴，我觉得挺秀气的。里面有薄绒，再穿双厚袜子就不怕冷啦图片那面墙的款式我觉得都还可以。最后要说的是，每来一个商场都要看看有没有丝芙兰，星巴克，搞得我跟市场调查一样另外，意外发现了一个历史悠久的品牌：海盗船。实话说，刚刚看到了还有些吃惊呢，因为是我上学时期的一个品牌了。说明人家经营不错哦总之，买到了心仪的鞋很开心🥳","2019-12-15 23:13"
"Maggie","设施：4.0","环境：3.0","服务：3.0","","感觉自从东方新天地和王府井路口多了两个方形建筑物之后，这边的热闹he繁华都一去不复返了。
很有些风水都被破坏了的感觉。非常不喜欢过来了。","2019-12-15 14:25"
"匿名用户","设施：5.0","环境：5.0","服务：5.0","","快要过年啦，东方新天地换了新的装扮，到处都是圆圆的小鼠，萌萌哒。","2019-12-15 00:20"
"小阳仔","设施：4.0","环境：4.0","服务：4.0","鼠年快到了奥，一只小老鼠🐁🐭

新天地用老鼠装扮商场奥

据说，这是一只丸鼠，...","鼠年快到了奥，一只小老鼠🐁🐭

新天地用老鼠装扮商场奥

据说，这是一只丸鼠，他天性活泼萌趣，，“喜爱”游历大好河山的它一路收集福运，最终来到了东方新天地，从小而圆的丸鼠化身为“福瑞金鼠”， 继续传递福运，好的，让我们三位➕家人们👪在2020年更加🈶️福吧，，爱相随","2019-12-15 00:04"
"安康.广财","设施：4.0","环境：4.0","服务：4.0","北京的东方新天地听说是李甲鱼的产业。现在转手了！
里面还是蛮大的，是一座长条的建筑，从王府井地铁进去...","北京的东方新天地听说是李甲鱼的产业。现在转手了！
里面还是蛮大的，是一座长条的建筑，从王府井地铁进去一直往东分1到5区。里面的商铺非常多之又多！客流量也非常多。吃饭的，购物的，逛街的，坐地铁的，真是好不热闹！","2019-12-14 20:11"
"【已注销用户】","设施：4.0","环境：4.0","服务：4.0","","今天在一个商场看到的，实在是太可爱了，哈哈！","2019-12-14 19:45"
"甜甜Iris","设施：5.0","环境：5.0","服务：5.0","位于一号线王府井地铁A口东北出口200米左右，东方新天地占据了长安街最繁华的地方，这里购物、休闲、娱乐、...","位于一号线王府井地铁A口东北出口200米左右，东方新天地占据了长安街最繁华的地方，这里购物、休闲、娱乐、餐饮一应俱全 中高低端的商品可供不同阶层的人群购买。餐饮品牌选择众多有特色菜和全球风味美食。也有很多适合和下午茶的网红店。✧ෆ◞◟˃̶̤⌄˂̶̤⋆biubiu","2019-12-14 18:00"
"醉眼看世界","设施：5.0","环境：5.0","服务：5.0","来协和医院挂个号，顺路来的这个王府井大街，距上次打卡已经时隔4年了，岁月无情，时光流逝，如今坐在这里...","来协和医院挂个号，顺路来的这个王府井大街，距上次打卡已经时隔4年了，岁月无情，时光流逝，如今坐在这里，看着眼前的一切，却安稳了许多，感谢北京这座城城市，磨去了我所有的菱角，更剥夺了我对生活的期待，一路惶恐，随遇而安吧","2019-12-14 15:22"
"寒","设施：5.0","环境：5.0","服务：4.0","【整体评价】位于长安街边，里面很长，大牌云集，非常高大尚的商场，也算是北京一流的商场了～

【环境】环...","【整体评价】位于长安街边，里面很长，大牌云集，非常高大尚的商场，也算是北京一流的商场了～

【环境】环境非常好，从王府井地铁站出来能直接到商场里面，遇到不好的天气，可以在里面逛大半天～

【其它】商场的确是太大了，大家去逛要留意自己的楼层，否则容易迷路～","2019-12-14 10:41"
"匿名用户","设施：3.0","环境：3.0","服务：3.0","跟朋友住在6号线上，选了中间站作为聚会地点。恰巧那天是2019年北京初雪的那一天，很温馨、很浪漫、也很有...","跟朋友住在6号线上，选了中间站作为聚会地点。恰巧那天是2019年北京初雪的那一天，很温馨、很浪漫、也很有缘分，一定要纪念一下！整个mall里面其实没有什么特殊的品牌，人来人往看起来很有生活气息，看见很多外国友人，感觉很亲切。","2019-12-13
  更新于2019-12-14 00:01"
"叽叽歪歪喵","设施：4.0","环境：4.0","服务：4.0","位置在地铁1号线王府井站和东单站之间，虽然楼层不多，但真的是够大。

真的是大牌...","位置在地铁1号线王府井站和东单站之间，虽然楼层不多，但真的是够大。

真的是大牌云集，不过也有一些平价，可以去逛逛，吃的东西基本上都在负一楼，什么口味都会有，还有面包🍞饮品之类的。至于大牌，有眼看，没钱逛。","2019-12-13 19:06"
"GYNick","设施：5.0","环境：5.0","服务：5.0","","高大上的商场，大北京市中心东单王府井的东方新天地，大牌云集，干净整洁，占地面积很大，紧邻君悦酒店，王府井商业区，故宫天安门等。人气爆棚，非常多的大牌牌，提夫尼，劳力士等等乱七八糟的应有尽有。非常的OK","2019-12-13 11:23"
"黑猫","设施：4.0","环境：5.0","服务：5.0","坐落在王府井步行街那边，地铁王府井站a出口直接通往商场里面。进去后发现蛮长条的分五个区，楼层比较低。...","坐落在王府井步行街那边，地铁王府井站a出口直接通往商场里面。进去后发现蛮长条的分五个区，楼层比较低。商场里商铺蛮多的，印象深刻的有元气寿司，丼丼屋，一风堂，星巴克，港丽餐厅，无邪，值得称赞的是他们的地板砖，无比的光滑靓丽","2019-12-13 10:47"
"掌中老虎","设施：5.0","环境：5.0","服务：5.0","🌸逛吃逛吃游京城
【位置】
王府井地铁站出口处，王府井步行街入口
【概述】
去坐地铁时误打误撞到的商圈...","🌸逛吃逛吃游京城
【位置】
王府井地铁站出口处，王府井步行街入口
【概述】
去坐地铁时误打误撞到的商圈，很神奇，是一个很长很长的商场，有两层，商铺里好像不太热闹，但商场还是挺多人，有两家DQ，有美食街，人气还是挺旺的。","2019-12-12 21:59"
"钢的琴","设施：5.0","环境：5.0","服务：5.0","","最喜欢东方新天地的地下一层了……有各种各样的美食！从小吃 甜品🍮 到各种正餐应有尽有！逛完衣服到地下一层买一杯奶茶或者咖啡，完美","2019-12-12 21:00"
"林林_1406","设施：5.0","环境：5.0","服务：5.0","地处长安街北侧，在最繁华的王府井大街路口上，这里的位置得天独厚非常的。里面的名牌非常的多。 吃喝玩乐...","地处长安街北侧，在最繁华的王府井大街路口上，这里的位置得天独厚非常的。里面的名牌非常的多。 吃喝玩乐一应俱全。

来这里感觉还是公交或者地铁比较方便，地铁可以直通地下一层，非常的方便。

最喜欢的就是这里的美食云集，可以品尝到各地的美食。","2019-12-12 20:48"
"幸福阳光歌谣","设施：5.0","环境：5.0","服务：5.0","吃喝玩乐尽管挑，你想要的包你满意
你是要吃要玩，随你享受
从头上戴的发卡，到帽子🧢，到衬衣，羽绒服，...","吃喝玩乐尽管挑，你想要的包你满意
你是要吃要玩，随你享受
从头上戴的发卡，到帽子🧢，到衬衣，羽绒服，裤子，袜子，鞋，你说想要啥吧
吃的各种个样，甜点🍮西餐，中餐，韩餐，样样俱全。还有孩子的乐趣哦！还有酒，红酒🍷！非常地道。","2019-12-12 16:46"
"随遇而安","设施：3.0","环境：3.0","服务：3.0","人气真心旺呀！听说总经理是香港人，政治觉悟非人一般地高，所以得到了不少支持。

超大的综合体项目中的商...","人气真心旺呀！听说总经理是香港人，政治觉悟非人一般地高，所以得到了不少支持。

超大的综合体项目中的商业，至少5栋写字楼的白领为B1的美食广场做贡献，还是君悦酒店和公寓，这个项目可是赚大发了，寸土寸金！赚那么多钱能不能把卫生间升级下呀，去过一次就再也不敢考虑了","2019-12-12 12:52"
"喜宝","设施：5.0","环境：5.0","服务：5.0","#点评有礼#
【店名】东方新天地
【位置】东长安街1号
【交通】地铁1号线王府井A口出，或者地铁1/5号线东单E...","#点评有礼#
【店名】东方新天地
【位置】东长安街1号
【交通】地铁1号线王府井A口出，或者地铁1/5号线东单E口出
【最新资讯】金鼠萌动，丸趣东方
【时间】2019.12.05-2020.02.08
【一店一故事】
记得某一年的冬天，陪客户逛街，我们俩女孩儿逛着逛着，就和一起的男孩走散了，找不到了。当时我手机好像没电了，客户手机在老公那里， 那是第一次用商场的广播找人，约在了B1的星巴克门口见面！大家找到后，都觉得这是一次很有意思的体验。
 
每年到了圣诞，新年，各大商场真是卯足了劲做各种活动，相对于其他商场，今年东方新天地的这个展真的充满童趣。小朋友应该会喜欢。这一次是联合90后新锐艺术家陈粉丸打造的展览。以小丸鼠这个可爱的造型打造的一个小乐园。
 
【TIPS】
1活动期间，可以在商场三区“金鼠”网红蝴蝶谷打卡自拍，获专属jif美照，每人每天限参与5次，需要注册会员或分享好友.2019.12.05-2020.02.08
2   会员扫描三区中庭活动现场二维码进入“盲盒”游戏，10积分可抽取好礼。每人限参与5次。2019.12.12-2020.01.01
3 萌鼠携花仙子于跨年夜现身东方新天地，为大家带来精彩表演，共迎新年
2020.01.01 巡游时间：12:00，18:00，20:00
4 会员积分都会清零！","2019-12-12 10:34"
"阿廉1977","设施：3.0","环境：4.0","服务：3.0","因为它离王府井书店很近。我一逛书店，就餐就选择了这里。很多大牌、小吃店都可以在这里找到。购物嘛，很高...","因为它离王府井书店很近。我一逛书店，就餐就选择了这里。很多大牌、小吃店都可以在这里找到。购物嘛，很高档哦……一般不在这里进行。这里最大的感觉就是太大了！还是最喜欢ＡＰＭ，购物美食都丰富，环境、设施完备齐全！","2019-12-11 19:41"
"甜心怪兽","设施：4.0","环境：5.0","服务：4.0","以前很喜欢逛的一个商场，主要是长条形，离地铁也近，方便逛，牌子也都属于可消费的起的品牌，没有那么多吓...","以前很喜欢逛的一个商场，主要是长条形，离地铁也近，方便逛，牌子也都属于可消费的起的品牌，没有那么多吓人的大牌。唯一有点遗憾的就是餐饮太少了，选择性不多，而且设施也少。目前正是双节的时候，好多店都在打折做活动，比线上购物划算。","2019-12-11 16:35"
"【已注销用户】","设施：4.0","环境：4.0","服务：4.0","","王府井值得逛的商城只一，地铁里可以直接进入商城，就是有点转向。","2019-12-11 13:22"
"这个名字已经被占用了","设施：5.0","环境：5.0","服务：5.0","东方新天地坐落在东方广场内，可乘坐地铁1号线5号线至王府井地铁站或东单站，连接着金街–王府井商业街和银...","东方新天地坐落在东方广场内，可乘坐地铁1号线5号线至王府井地铁站或东单站，连接着金街–王府井商业街和银街–东单商业街。东方新天地现已成为不少知名品牌店的首选地点，也成为北京白领、国内外游客购物、就餐、娱乐、休闲的理想场所。","2019-12-11 05:30"
"左左慕惜","设施：5.0","环境：5.0","服务：5.0","","最爱来这里，最近活动力度大，一千元消费积分可以换100元代金券。疯狂岁末大狂欢。走一个。晚上六点以后会员停车免费。","2019-12-10 17:04"
"北京靓大妞","设施：5.0","环境：5.0","服务：5.0","东方广场可谓大牌云集，中午到此转了一圈，好多店铺为迎接双十二正在打折促销，位于一层玛丝菲尔上了一些冬...","东方广场可谓大牌云集，中午到此转了一圈，好多店铺为迎接双十二正在打折促销，位于一层玛丝菲尔上了一些冬季新品喜欢，过季服装打折幅度在7-9折；美国二线品牌kate spade打折力度挺大，有几个全皮包包5折，这牌子的女装款式还算新潮，价格不贵，可以选择。","2019-12-10 16:01"
"Iris_xie","设施：5.0","环境：5.0","服务：5.0","","东方广场的环境还是没得说的，虽然在楼上写字楼上班，每天中午都会到商场里溜达溜达，不只是为了吃午饭，不吃饭的时候也会不自觉的在里面走走，舒服","2019-12-10 15:37"
"嗯嗯嗯嗯依呢","设施：4.0","环境：4.0","服务：4.0","从地铁🚇出来A口就可以进来了
从头到尾贯穿王府井步行街
里面的mosch🏠的🐻底鞋打五折
就剩下37码的👟...","从地铁🚇出来A口就可以进来了
从头到尾贯穿王府井步行街
里面的mosch🏠的🐻底鞋打五折
就剩下37码的👟穿上挺好看的哒
鞋底下是🐻图案的下雪❄️天踩👣
🎒是五折看上一款水桶尼龙面料墨绿
而且店员说这家店是旗舰店款式多货全
🈶️好多牌子的都在打折6折的贼多","2019-12-10 14:49"
"有味无味皆是修行","设施：5.0","环境：5.0","服务：5.0","东方新天地
      下班之后，朋友想看羽绒服，就来到东方新天地转了一圈，西单的波司登没有合适的款式[闭嘴...","东方新天地
      下班之后，朋友想看羽绒服，就来到东方新天地转了一圈，西单的波司登没有合适的款式
      东方新天地应该是王府井大街附近最大的一个综合性购物中心了，下面还有1号地铁站通过
       一楼有一些珠宝首饰的门店，地下一层有服饰专卖店和美食节，从扶梯口下去，左手边就有一个冰淇淋甜品店，说是现在，这么久在办公室，这附近的大型放购物中心都没有转过来一遍，都是有目的性的直接去楼层要么是为了吃饭，要么是为了某一品牌的服装店采购，哎，看来有时间还是需要享受一下生活的","2019-12-10 13:40"
"加油小朋友","设施：5.0","环境：5.0","服务：5.0","其实我就是路过，看到了一个神奇的地下桥洞！～
地下桥洞见得多了，也见过有名字的地下桥洞，但是叫...","其实我就是路过，看到了一个神奇的地下桥洞！～
地下桥洞见得多了，也见过有名字的地下桥洞，但是叫“经贸部通道”这么霸气名字的还是第一个！～
朋友说这个是通往经贸部的所以叫经贸部通道，残存的理智告诉我，这就是个地下通道，并不是哈利波特的神奇的车站…","2019-12-10 09:21"
