"name","item","item 2","item 3","review-truncated-words","review-words","time"
"小情绪没情绪","设施：4.5","环境：5.0","服务：4.5","周末跑来吃港丽，还发现商场各种活动
挺大挺多店可以逛的，而且吃喝玩乐都有，还有活动参加可以领小礼品，...","周末跑来吃港丽，还发现商场各种活动
挺大挺多店可以逛的，而且吃喝玩乐都有，还有活动参加可以领小礼品，超级开心
北京银行刚好有活动，办卡还直接返现，还送了泡泡玛特的盲盒
周末人也没有特别多，逛完apm还可以去别家商场接着逛","2020-09-23 14:30"
"JeffJeff","设施：4.0","环境：4.0","服务：4.0","北京王府井就相当于上海的南京东路，它是全中国的王府井。马路旁边是一个接着一个的大型商场，apm就是其中...","北京王府井就相当于上海的南京东路，它是全中国的王府井。马路旁边是一个接着一个的大型商场，apm就是其中之一。商场里面挺热闹，客流量不算少。不过，商场的整体布局还是值得商榷的，要找到一些特定的商铺，还是需要费一番周折的。","2020-09-23 09:07"
"熬鹰大师","设施：4.5","环境：4.5","服务：4.5","东安市场位于王府井步行街里面，距离地铁王府井站有一公里左右，位置很容易找到，这个市场里面很大，其实就...","东安市场位于王府井步行街里面，距离地铁王府井站有一公里左右，位置很容易找到，这个市场里面很大，其实就是大型的商场，但是相对来说较老一些，摊位之间也比较拥挤，是那种老时候的感觉，商场名字的年头也很久远，服务态度一般。","2020-09-23 07:27"
"卧槽真是老袁啊","设施：5.0","环境：5.0","服务：5.0","王府井apm周日的人真的太多了！今年应该来过很多次了，3月份的时候想吃元气寿司，发现因为人少回转根本不开...","王府井apm周日的人真的太多了！今年应该来过很多次了，3月份的时候想吃元气寿司，发现因为人少回转根本不开，只能点菜，4月份来，旁边的dongdong屋生意已经很好了，5月份王府井大街已经慢慢恢复了往日的热闹，但是人还不是太多，6月份第二轮疫情爆发，元气寿司生意又不好做了，7月份生意又好转了，八月九月，大家还带着口罩，进门还刷健康宝，但是除了行走的人们的口罩，现在的王府井已经和疫情前无二致了。
应该是花了不少钱，南北两侧的扶梯中间的超大空间都粘贴了大量的镭射亮片，拍照bling bling的，特别好看。
来吃饭的人，来逛街的人，纷纷涌入apm，喧闹的北京又回来了。","2020-09-22 22:29"
"牛牛宝典","设施：5.0","环境：5.0","服务：5.0","港资地产新鸿基在北京王府井的力作——北京apm。

1.其实项目得名是因为am+pm，地产商希望消费者在这个一站...","港资地产新鸿基在北京王府井的力作——北京apm。

1.其实项目得名是因为am+pm，地产商希望消费者在这个一站式购物中心日日夜夜玩不停

2.商场整体以轻奢为主，也可能是为了避免和对面银泰in88正面冲击吧。品牌包括mk，kate spade，sandro，maje之类，大概是这种调性","2020-09-22 08:38"
"一条老金鱼","设施：5.0","环境：5.0","服务：5.0","好久不来APM了，感觉以后会更少来了，可能商场提高了自己的定位，要和对面王府中环一较高下，HM、ZARA、GAP...","好久不来APM了，感觉以后会更少来了，可能商场提高了自己的定位，要和对面王府中环一较高下，HM、ZARA、GAP这种“低端品牌”全撤了。因为我比较穷，感觉没啥我能逛的起了，楼上吃饭的也没有值得我跑七公里的，所以，88。","2020-09-21 17:10"
"Myfhh","设施：4.5","环境：4.5","服务：4.5","","离学校近所以经常逛 确实是不如其他商场好逛","2020-09-21 01:16"
"茼样","设施：4.5","环境：5.0","服务：4.5","","商场很棒，好吃的特别多～每次都是吃饭来顺便逛一下～化妆品的品牌也很全～一家老小都能逛～","2020-09-20 21:19"
"百里在游荡","设施：5.0","环境：5.0","服务：5.0","王府井的“摆摊文化”，“市井之徒”，超in，apm中庭的Pac-man 40th Anniversary。《吃豆人》（Pac-Man）是...","王府井的“摆摊文化”，“市井之徒”，超in，apm中庭的Pac-man 40th Anniversary。《吃豆人》（Pac-Man）是一部由同名街机游戏移植至Atari 2600平台的游戏，最早由南梦宫公司于1980年在街机上推出，后由雅达利公司于1982年3月中旬发售Atari 2600版。Pac-Man最早的艺名叫Pakkuman，源于“パクパク食べる”的发音paku-paku taberu，paku-paku表示嘴巴一张一合的动作和声音，形象描绘了“我吃，故我在”的生活态度。
女儿：把天上的云吃掉啦！！ ​​","2020-09-20 19:23"
"ZXY","设施：5.0","环境：5.0","服务：5.0","","41一个，不如买一层的GODIVA","2020-09-20 18:21"
"月亮","设施：4.5","环境：4.5","服务：4.5","王府井聚餐，先去apm逛逛。在灯市口地铁站下车，大概600多米的样子，整个商场的环境都很好，味道香香的。一...","王府井聚餐，先去apm逛逛。在灯市口地铁站下车，大概600多米的样子，整个商场的环境都很好，味道香香的。一楼基本都是彩妆香水之类的，直接来到三楼，女装基本都在这一层。常见的品牌基本都有，周五下午，人不多。楼上还有小吃，推荐章鱼小丸子🐙","2020-09-20 10:06"
"荒诞小龙虾","设施：4.0","环境：4.0","服务：4.0","1. 商场很大，而且里边比较新，相对来讲算是王府井这边比较好逛的。

2.最近在装修，门口也在装，好像里边...","1. 商场很大，而且里边比较新，相对来讲算是王府井这边比较好逛的。

2.最近在装修，门口也在装，好像里边的店有些也在装所以感觉有点乱。

3.楼下吃的比较少，大多都在楼上。就那种楼下简单吃点啥的在楼下很少有，就有个吉野家服务态度还奇差。","2020-09-20 07:43"
"六年级六班的佩奇","设施：3.5","环境：3.5","服务：3.5","","Apm里的电玩城，想放松就来这发泄发泄","2020-09-19 19:04"
"Miya","设施：5.0","环境：5.0","服务：5.0","王府井上比较洋气，还适合中等阶层消费的地方，人很多，进商场出示健康宝就可以了。
风光很漂亮，直梯也很...","王府井上比较洋气，还适合中等阶层消费的地方，人很多，进商场出示健康宝就可以了。
风光很漂亮，直梯也很多，有些运动品牌折扣很大，适合购买，性价比很高
地下一层也有饮品，楼上还有很多美食，总体感觉适合大多数人消费，环境也不错","2020-09-19 18:56"
"已婚的徐先生","设施：5.0","环境：5.0","服务：5.0","北京apm: 商场位于北京市东城区王府井大街138号，可以乘坐地铁1号线或5号线，步行距离稍微有点远，也可以乘...","北京apm: 商场位于北京市东城区王府井大街138号，可以乘坐地铁1号线或5号线，步行距离稍微有点远，也可以乘坐公交车108路等到达，商场就在王府井商业步行街，营业时间是10点-22点，apm位置很好，是个集餐饮、娱乐、购物、逛街、约会一体的综合商场，也有专门的儿童用品区域，耐克、麦当劳、天梭、屈臣氏等大部分常见品牌也是应有尽有，发现了外星人和小米之家两个品牌的门店正在装修，估计也快开业了，工作日人很少，周末节假日人真还是挺多的，今天晚上刚去的，目前商场不需要出示健康宝也不用测量体温就可以进入。","2020-09-18 20:45"
"逛吃逛吃的小江","设施：2.5","环境：3.5","服务：3.5","","王府井大街吃饭首选，价格平价。选择多。品牌齐全。值得一逛。","2020-09-18 10:47"
"毛巾被","设施：4.0","环境：4.0","服务：4.0","原来的新东安，现在的apm。疫情后里边很多店铺都关门了。HM、zara、gap，快销品牌都没有了。一层的各大牌化...","原来的新东安，现在的apm。疫情后里边很多店铺都关门了。HM、zara、gap，快销品牌都没有了。一层的各大牌化妆品都还在，高层的各大饭馆也都在，就是百货类楼上很多都遮上围挡。唉，都不景气了。平时去的，也没有那么多人了。","2020-09-17 15:05"
"吃喝玩乐ETF","设施：5.0","环境：5.0","服务：4.5","","兰蔻也排队领鸡蛋呢啊，这队人少多了，比合生汇的YSL少多了！","2020-09-16 20:13"
"你的臭臭","设施：4.5","环境：4.5","服务：4.5","✈️✈️最近两次来北京出差，都是住在王府井附近，Apm可以说是来的最频繁的商场，对比周边几个商场，诸如银泰i...","✈️✈️最近两次来北京出差，都是住在王府井附近，Apm可以说是来的最频繁的商场，对比周边几个商场，诸如银泰in88，王府中环，这里可以说是人气Top
.
🎥🎥商场年轻且大众普遍接受度广的品牌比较多，商场装修简洁，明亮，相比中环自带黄色的灯光，我觉得Apm更大气
.
🧃🧃B1层的奈雪的茶，在大连没开喜茶和奈雪之前，天天过来打卡，吃吃带带，老公儿子吃遍了每一款面包，现在大连也开了奈雪，好像就不香了哈哈哈
.
🥣🥣6楼吃饭的地方很多，人气都很旺，可惜的是，去年在6楼买过一家动物头像冰淇淋的小店铺，这次来好像关门了
.","2020-09-16 00:02"
"静静动动吃吃看看","设施：4.5","环境：4.5","服务：4.5","位置：王府井大街上，百货大楼对面，原来东风市场的一部分，导航很准
环境：高大宽敞明亮雅致，4层以下以时...","位置：王府井大街上，百货大楼对面，原来东风市场的一部分，导航很准
环境：高大宽敞明亮雅致，4层以下以时尚商店为主，5-6层有多家餐厅，中餐、西餐、快餐、饮品店、鲜榨果汁店，等等。买东西逛累了，可坐下来吃吃喝喝休息一下哈","2020-09-15 13:30"
"逛吃逛喝小可乐","设施：3.5","环境：4.5","服务：4.0","很久很久不来apm了，可能真的是因为疫情的原因，很多店都没有开，但是开着的店人还挺多的，到商场...","很久很久不来apm了，可能真的是因为疫情的原因，很多店都没有开，但是开着的店人还挺多的，到商场也在做一些活动，装饰还很符合年轻人，去了杂物社小店，又激起了我的收藏之心有一家烤肉超级香，要不是我和小伙伴是酒足饭饱溜达过去的，一定去饱餐一顿！歌莉娅的衣衣环境我都超级喜欢！","2020-09-15 20:46"
"爱狗的熊","设施：4.0","环境：4.0","服务：4.0","补写点评  
   前些日子疫情期间  真的觉得人都少了   
   这些日子  疫情没那么严重了   人又多了起来  
 ...","补写点评  
   前些日子疫情期间  真的觉得人都少了   
   这些日子  疫情没那么严重了   人又多了起来  
    好多来旅游的    可热闹了
    Apm  进门还是要查健康宝的   进去后  人也不少   前些日子没去   好几家店铺都装修或者改成其他店面了   进门处还安装了🎰游戏机  好多人在玩","2020-09-15 18:27"
"爱吃肉的小胖zei","设施：5.0","环境：5.0","服务：5.0","集娱乐，吃饭，逛街于一体的商场
在步行街上
周边还有很多的商场
挺好逛的
周末停车比较费劲
坐地铁相对来...","集娱乐，吃饭，逛街于一体的商场
在步行街上
周边还有很多的商场
挺好逛的
周末停车比较费劲
坐地铁相对来说更方便
品牌也很多
吃饭的地儿也很多
也可以带小朋友去
反正不管大人小孩子
都能找到适合自己的
非常值得一去
棒棒的呀","2020-09-15 12:58"
"吃橘子不吃皮","设施：4.5","环境：4.5","服务：5.0","","打卡吃豆人！换了礼物而且很好看呢！！","2020-09-14 21:15"
"Aurora","设施：4.0","环境：4.0","服务：4.0","环境很不错很时尚，适合年轻人去逛。里面品牌的种类也很全，然后真的是24小时营业，就是商场不灭灯[...","环境很不错很时尚，适合年轻人去逛。里面品牌的种类也很全，然后真的是24小时营业，就是商场不灭灯电影院也是很不错的去里面看了八佰观影效果极佳！里面还有好多好吃的，逛街逛饿了随便找家店就可以去吃了！！！推荐！","2020-09-14 20:45"
"观山海","设施：4.5","环境：4.5","服务：4.5","一般不来王府井，缘由如下:

商场各地开花，品牌又都差不多，价格也都是统一的，王府井人多、车多、又不好...","一般不来王府井，缘由如下:

商场各地开花，品牌又都差不多，价格也都是统一的，王府井人多、车多、又不好停车，停车费又贵
打车、公交车来又远

但是来了还是会转转apm，虽然商场很大，但是吃的确实不少，种类也多，各种菜系都有，还是很不错的。","2020-09-14 19:53"
"清风椰子","设施：4.5","环境：4.5","服务：4.5","","北京apm兰蔻有免费活动啦～
周日无意中闲逛，发现一层可以领免费的小黑瓶试用装，在一个自动贩卖机上，很多人排队应该比较好找，只要扫码关注就可以，但是码只有一分钟有效，所以不要扫太早啦！","2020-09-14 08:51"
"Mr.Andersson","设施：4.0","环境：4.5","服务：4.0","王府井地区毕竟历史比较悠久，所以很多商厦都带有历史的厚重感，相对而言不那么fashion，也因此APM显得尤为...","王府井地区毕竟历史比较悠久，所以很多商厦都带有历史的厚重感，相对而言不那么fashion，也因此APM显得尤为特别一些，无论从商铺类型，装修装饰，主题活动等各方面都比较贴近年轻人喜欢的风格，周末很热闹，值得逛一逛。","2020-09-13 17:50"
"沅有芷兮澧有兰m","设施：5.0","环境：5.0","服务：5.0","去逛的时候在专柜买的 之前没用过这个牌子 一直听说大豆洗面奶挺温和 然后正好洗脸的快用完了 就换这个试一...","去逛的时候在专柜买的 之前没用过这个牌子 一直听说大豆洗面奶挺温和 然后正好洗脸的快用完了 就换这个试一试 包装是我很喜欢的样子 很好看很简洁 有人可能会用不惯 觉得会有点假滑 不过我觉得还挺好用的 洗干净了脸就是自然的那种很软的质感 不会太伤皮肤 继续用下去试试看效果","2020-09-13 12:56"
"零小喵","设施：5.0","环境：5.0","服务：5.0","一到周末就是吃逛吃逛的，今天中午吃完烤肉就直奔amp！

商场很大，整体环境也不错，收拾、服饰、包包、床...","一到周末就是吃逛吃逛的，今天中午吃完烤肉就直奔amp！

商场很大，整体环境也不错，收拾、服饰、包包、床上用品等等，一应俱全！

各大品牌云集之地，不过现在没什么折扣！

整体来说商场很大，干净卫生，环境还是不错的！","2020-09-12 17:48"
"Hao_2692","设施：5.0","环境：5.0","服务：5.0","","商场里的品牌都很高端，不过这次有明确目标所以也没仔细逛，服务人员态度很好","2020-09-12 16:45"
"春季觉醒","设施：4.5","环境：4.5","服务：4.5","小的时候，我上的幼儿园就在灯市口，那还是二十世纪七十年代的时候。我记得那时候我和小朋友们睡得是三层床...","小的时候，我上的幼儿园就在灯市口，那还是二十世纪七十年代的时候。我记得那时候我和小朋友们睡得是三层床，我就睡在最高的三层上，转头看出玻璃窗户就能够看见东风商场的霓虹灯在夜间的色彩变化，发烧被老爸带回家时还在东风商场买了动物饼干作为安慰，后来这里恢复了东安商场的名字，再后来就变成了买高档货的APM，但是实话实说和别的商城相比，有点雷同，有点尴尬吧。","2020-09-12 15:25"
"点小评6751179256","设施：4.5","环境：4.5","服务：4.5","","商场环境不错，几个西餐厅非常好，疫情期间聚餐好去处","2020-09-12 06:30"
"橙乐乐","设施：5.0","环境：5.0","服务：5.0","APM新开了茶餐厅
特意和王大夫来打卡
王府井真是来得多逛得少
基本就是吃完饭就走
今天还真是认真的逛了逛A...","APM新开了茶餐厅
特意和王大夫来打卡
王府井真是来得多逛得少
基本就是吃完饭就走
今天还真是认真的逛了逛APM
发现不仅吃得多商场里面还有一些可爱的小艺术品
竟然还买到了之前种草的
一个小众运动品牌的帽子和小包
现在商场内还有pac man的特展
四处都有相关的装饰可可爱爱
说一句
福记茶楼
味道真的蛮不错","2020-09-11 20:02"
"马大仙","设施：4.5","环境：4.5","服务：4.5","","个人非常喜欢逛里面的店铺很多，而且装修也都很好","2020-09-11 09:51"
"匿名用户","设施：5.0","环境：5.0","服务：4.0","","王府井步行街上的mall，一般就是来Apple或者乐高才会来到这里，位置很好，店铺很多","2020-09-10 20:36"
"起个名字太难了啊哇哦","设施：4.0","环境：4.0","服务：4.0","每次来王府井逛街/带孩子来协和体检时候，apm是必打卡的地方，因为算的上王府井整条街吃喝玩乐最全乎、价格...","每次来王府井逛街/带孩子来协和体检时候，apm是必打卡的地方，因为算的上王府井整条街吃喝玩乐最全乎、价格最亲民的地方了。
南边连着新东安市场，一层是超大的苹果店，五六层是美食，每层基本都有饮品店，很多店铺都有活动，最顶层还有个电影院。","2020-09-10 09:32"
"大田真野","设施：5.0","环境：5.0","服务：5.0","现在是商场内的主题很是欢乐、经典—“pac-man”，我们北京这边从小叫它“吃豆儿”游戏。游戏机从小霸王开...","现在是商场内的主题很是欢乐、经典—“pac-man”，我们北京这边从小叫它“吃豆儿”游戏。游戏机从小霸王开始换了一个又一个，而这款游戏是百玩不厌的游戏之一。（图一、二）
商场门外的社会宣传工作也是很积极，最近的主题当然是主要围绕着“节约粮食”（图三）。","2020-09-09 11:14"
"Z._","设施：5.0","环境：5.0","服务：5.0","","【松发肉骨茶】
龙骨汤真的好喝
海鲜卷真的好吃
豆腐真的嫩而且味道很棒
真的必点
一桌子没有踩雷
两个人吃到无限惊喜的新加坡菜","2020-09-09 03:01"
"匿名用户","设施：5.0","环境：5.0","服务：5.0","","疫情让好多家都关了，包括之前吃的那家日料也没了","2020-09-08 20:11"
"fancy_9146","设施：4.5","环境：4.5","服务：5.0","在北京最常来逛的商场啦 感觉是逛街饮食最全面的商场 上周来吃了速度披萨 不用排队 服务态度也很好～团购的...","在北京最常来逛的商场啦 感觉是逛街饮食最全面的商场 上周来吃了速度披萨 不用排队 服务态度也很好～团购的套餐也十分划算 推荐甘薯烤盘披萨 每次来的必点 这次还double 烧烤拼盘也很好吃 

说一下购物 彩妆和服饰品牌都很多 我最喜欢的是ur 最近只要购买还有活动 可以去悠唐店领取小礼品～大家快去～","2020-09-08 18:07"
"不用戴口罩的新鲜空气","设施：4.5","环境：4.5","服务：4.5","多年不来王府井，缘由如下：商场各地开花，品牌都差不多，王府井人多车多不好停车，停车费又贵balabala……...","多年不来王府井，缘由如下：商场各地开花，品牌都差不多，王府井人多车多不好停车，停车费又贵balabala……

来apm苹果店，才发现这个商场还是有点意思的。虽然从地下停车场里上来已经完全分不清南北东西，但里面就跟着感觉走吧。约个三五好友来这里，可以逛吃个一天完全没有问题。","2020-09-08 10:27"
"筱筱__5266","设施：5.0","环境：5.0","服务：5.0","apm是一个大型综合广场，里面吃喝玩乐一应俱全，服装品牌不管是休闲运动风还是时尚丽人风都比较齐全，化妆...","apm是一个大型综合广场，里面吃喝玩乐一应俱全，服装品牌不管是休闲运动风还是时尚丽人风都比较齐全，化妆品品牌专柜一类主要其中在一层，出了apm外面有很多其他小店和快餐店，没有吃够逛够的还可以出去看看，总之周末没有地方去的话来这里逛逛，和朋友聊聊天是个不错的选择。","2020-09-07 17:00"
"水尤申易","设施：4.5","环境：4.5","服务：4.0","周末顶着大太阳去王府井逛了APM，主要是因为家附近的合生汇已经逛厌了
总体还行，吃的玩儿的都很多，...","周末顶着大太阳去王府井逛了APM，主要是因为家附近的合生汇已经逛厌了
总体还行，吃的玩儿的都很多，就是从地铁站走过去的那段阳光暴晒路真的可怕。
唯有鲜芋仙可以拯救。
APM最好玩儿的地方是保留了各个年代的商场，一层从北往南走过去就像是在走时空隧道，挺有意思的。","2020-09-07 12:42"
"【已注销用户】","设施：4.0","环境：4.0","服务：4.0","位于东城区王府井大街138号王府井中心的apm商场，才知道好像是am+pm的意思？日日夜夜可逛意思哈哈，...","位于东城区王府井大街138号王府井中心的apm商场，才知道好像是am+pm的意思？日日夜夜可逛意思哈哈，在这里可以享受到吃喝玩乐购一站式配齐的乐趣，商场内部还是挺大的，人也很多，是个遛娃购物的好去处。","2020-09-05 21:56"
"tuotuoyoyo1","设施：4.0","环境：4.0","服务：4.0","","整天环境还好 较多餐厅 适合朋友聚餐","2020-09-05 09:16"
"若紫鸢尾","设施：5.0","环境：5.0","服务：5.0","购物使人快乐
昨天逛APM看到了GUCCI彩妆，这好家伙要命啊，钱包拿去！
挑了三支口红，其中有种草了准备代购...","购物使人快乐
昨天逛APM看到了GUCCI彩妆，这好家伙要命啊，钱包拿去！
挑了三支口红，其中有种草了准备代购的208，店里刚到货直接拿下！
小姐姐很热情，给推荐了很多，手背上试色，最后加了微信，有新品可以直接看到喽","2020-09-04 13:11"
"南山北久","设施：4.5","环境：4.5","服务：4.5","","老大了 gopro专卖店都有 不多啊 苹果店三层老大了","2020-09-04 01:37"
"辞镜","设施：4.0","环境：3.5","服务：3.5","布局有点乱，找厕所有点难，就挺容易迷路的。厕所还是比较干净卫生，不过高楼层好像是男女厕所分开的，女厕...","布局有点乱，找厕所有点难，就挺容易迷路的。厕所还是比较干净卫生，不过高楼层好像是男女厕所分开的，女厕所在六层，男厕所在五层，这点就比较不好。
吃饭的地方挺多的，奈雪的茶在地下，离饭馆儿有点远，吃的倒是不少。二楼有好多店关门了，估计是因为疫情，希望能再开吧","2020-09-03 20:42"
"豆豆厨2016","设施：3.5","环境：4.5","服务：4.5","疫情影响好久不来逛了 和小姐妹周末约着一起逛一逛 发现了一个最最不好的地方 就是椅子真的太少了 逛到最后...","疫情影响好久不来逛了 和小姐妹周末约着一起逛一逛 发现了一个最最不好的地方 就是椅子真的太少了 逛到最后实在是找不到地方坐 只能坐在别的餐厅的等位区 也是尴尬
整体环境还是不错的 人也不多 逛了化妆品和饰品的区域 买买买的一天","2020-09-03 19:50"
"xxxssslll","设施：1.5","环境：0.5","服务：2.5","","商场太旧了，层高又矮，装修很难看","2020-09-03 17:25"
"Na就是我呢","设施：5.0","环境：5.0","服务：5.0","","apm现在人越来越多了，尤其5层吃饭的地方，中午还有很多人等位。现在商场一层中心处还有吃豆人的活动，小朋友们可以来玩投篮。从地下一层到五层，找到吃豆人的标志性建筑物合影打卡，还可以领游戏币或者布袋子。","2020-09-03 16:34"
"Volkswagen","设施：5.0","环境：5.0","服务：5.0","知道有吃豆人的展就来了 一进门关注公众号注册完就可以领取盖章打卡的卡片 有一处可以不打卡 其他处都很容...","知道有吃豆人的展就来了 一进门关注公众号注册完就可以领取盖章打卡的卡片 有一处可以不打卡 其他处都很容易找到 工作人员态度也很好 尤其是五层的那个小姐姐告诉我哪个奖品好 可惜打完卡奖品已经没了 就剩下抓娃娃机的兑换币了 也好 孩子参与过程就很好","2020-09-03 16:18"
"个把勺儿","设施：5.0","环境：4.5","服务：5.0","","👺看到他突然就想吃了。比较粘牙。但是每一个球球可以吃很久。","2020-09-03 14:58"
"alalalalalrui","设施：5.0","环境：5.0","服务：5.0","北京apm真的是我的宝藏商场，除了门口流量最多的iPhone店，里面的快时尚品牌多多新品多多像小ck鞋包，ur，...","北京apm真的是我的宝藏商场，除了门口流量最多的iPhone店，里面的快时尚品牌多多新品多多像小ck鞋包，ur，百家好等，而且不用担心买的多拿不动，专柜都有提供快递服务，买完以后专柜打包留个地址信息就可以了，第二天就可以收到货啦～贴心完美。虽然快时尚的品牌不算很全但胜在服务到位。还有最爱的make up for和fresh等实用的美妆护肤专柜，虽然美妆护肤专柜也不多，但有最爱的几个就足够了。每次都可以满载而归绝对的一条龙购物，根本停不下来","2020-08-04
  更新于2020-09-03 09:20"
"AP717","设施：5.0","环境：5.0","服务：5.0","很有设计感的商场 全部都很好拍
品牌也非常全的 几乎都有包含
周末人很多很多很多...","很有设计感的商场 全部都很好拍
品牌也非常全的 几乎都有包含
周末人很多很多很多!!!!!!有点点挤喃
看羊羊子拍照的人更多啦~~~~
负一有很多吃的 
饿了的宝贝们可以去休息补充能量哦!!
平日来的话可以好好逛一下拍拍照补充下衣橱","2020-09-02 21:57"
"点小评0902168351","设施：4.5","环境：4.5","服务：4.5","","商场很不错，东西齐全，吃饭的餐厅有很多，可以多样性选择，还会再来啊","2020-09-02 19:49"
"兔子","设施：5.0","环境：5.0","服务：5.0","商店里 人很多，空调很凉快。店铺也有变化，zara没有了，新开了Gucci彩妆。还有免费领试用装的兰蔻。UR新品...","商店里 人很多，空调很凉快。店铺也有变化，zara没有了，新开了Gucci彩妆。还有免费领试用装的兰蔻。UR新品上架，优衣库部分打折，品牌很多，现在还有吃豆豆主题展，遛娃也不错。停车可以用消费小票抵扣。","2020-09-02 19:42"
"小粉老师","设施：5.0","环境：5.0","服务：5.0","好久没来apm啦，进来后正好赶上有活动，扫码后就可以免费参与，可以拍照，还可以玩篮球🏀，没想到我投篮投...","好久没来apm啦，进来后正好赶上有活动，扫码后就可以免费参与，可以拍照，还可以玩篮球🏀，没想到我投篮投的还挺好的，连续进入好几个哈哈哈然后里面还有一些卖周边产品的，都挺可爱的呢，喜欢的可以去打卡哦","2020-09-02 19:35"
"百闻不如一试的Gourmet","设施：4.5","环境：4.5","服务：4.5","旧闻：

还是挺大的商场，别看离着这么近，还真是第一次来这家商场，我好像不大爱逛王府井，以前是西单有没...","旧闻：

还是挺大的商场，别看离着这么近，还真是第一次来这家商场，我好像不大爱逛王府井，以前是西单有没有，懂我说什么的，肯定知道我在说。。。大变样了，服务还挺好的，东西也全，吃喝玩乐一应俱全，既然进入了19年必逛榜里，那就点个赞吧！","2020-09-02 01:20"
"八喜多一喜","设施：4.5","环境：4.5","服务：4.5","商场可逛的比较多，环境非常好，地理位置也不错，地下停车场车位充足哦，12元1小时，在这个地段不算贵，奈...","商场可逛的比较多，环境非常好，地理位置也不错，地下停车场车位充足哦，12元1小时，在这个地段不算贵，奈雪的茶这里也有哦，这是这次来没有看到zARA和GAP，地铁出行也很方便，可以5号线到东单，或者二号线到王府井，里面吃的特别多，非常推荐逛","2020-09-02 00:44"
"尼古拉斯Nana","设施：5.0","环境：5.0","服务：5.0","APM应该是北京为数不多我喜欢逛的商场了，不管是吃喝玩乐，总能找着我要想的东西。

👉👉👉买
APM一共6...","APM应该是北京为数不多我喜欢逛的商场了，不管是吃喝玩乐，总能找着我要想的东西。

👉👉👉买
APM一共6层，产品线比较齐全，既有中高端品牌，也有亲民品牌。超级适合买买买。

⭐⭐⭐吃
商场里餐饮商户很多，比较热门的外婆菜，北京菜局气东来顺，网红餐厅小大董等等，选择很多。缺陷是等位时间长，特别是外婆家等位太多了。

🙈🙈🙈玩
商场有一个游乐场，不仅适合带孩子的宝妈们，同样适合童心未泯的大儿童们。还用电影院，看看电影也非常不错。

逛
商场里同样有一些很适合和朋友逛的一些小店，逛起来很开心。性价比也高，不会太贵。

💯💯💯服务
最喜欢的还是Apm的延伸服务，商场灯光亮堂，不会有压迫感，也不会有眩晕感。卫生间真的干净，这个太有好感了，还有母婴室，非常贴心。

🌈Tips
📍地址：王府井Apm
🚅交通：地铁1号线王府井站或者5号线灯市口站","2020-09-01 20:00"
"西瓜不嫌柠檬酸","设施：5.0","环境：5.0","服务：5.0","位于apm一层的兰蔻试用装领取
一进大厅就可以看到，按照流程就可以领取到啦～
一人一盒，里边有3个实...","位于apm一层的兰蔻试用装领取
一进大厅就可以看到，按照流程就可以领取到啦～
一人一盒，里边有3个实用装，肌底液➕眼霜➕粉底液，感觉兰蔻出免费试用装是最勤的，基本上上哪逛街都可以看到，感觉一年下来省了不少钱","2020-09-01 16:41"
"candynight","设施：5.0","环境：5.0","服务：4.0","王府井的apm最近变身pac-man主题，商场里各种吃豆人元素，很有趣，扫码可以参加在一层的互动挑战活动。当天...","王府井的apm最近变身pac-man主题，商场里各种吃豆人元素，很有趣，扫码可以参加在一层的互动挑战活动。当天看到一位大哥的投篮，球无虚发，身手了得饭点儿人很多，想吃的几乎家家等位，要有心里预期。","2020-09-01 08:07"
"金枪鱼肉肉","设施：5.0","环境：5.0","服务：5.0","说实话来的时候觉得王府井每家都应该有逼格
好久没来 结果一来就发现我错了
老旧的楼还是那个样子
 外观再...","说实话来的时候觉得王府井每家都应该有逼格
好久没来 结果一来就发现我错了
老旧的楼还是那个样子
 外观再好 里面其实跟西单商场的感觉差不多了 
可能因为有王府中环的出现 
所以也没人上心再改造这里 
俨然变成了服装鞋帽大卖场 
几乎很多层都是特价折扣摊位
奢侈品的店铺都装修的很土。。。唉
有点小失望","2020-09-01 02:00"
"多特是冠军","设施：5.0","环境：5.0","服务：5.0","","一进商场有个吃豆人主题的展 首次注册会员可以玩一次投篮机 还有一些萌萌哒周边在卖 感觉挺有意思","2020-09-01 00:15"
"Z国老","设施：5.0","环境：5.0","服务：5.0","apm位于王府井步行街的北端，向西直到故宫东华门，向东可到去年年底步行街北延后，基本算是步行街中心了。
...","apm位于王府井步行街的北端，向西直到故宫东华门，向东可到去年年底步行街北延后，基本算是步行街中心了。
       apm在北京算是热度很高的商城，这里有众多一线品牌，随着h&m与GAP的退出，更多潮牌与大牌开始入驻。
       吃饭地方也很多，五楼与六楼餐厅众多，小大董，东来顺，外婆家等等，总有一款适合你。","2020-08-31 23:33"
"匿名用户","设施：3.5","环境：3.5","服务：3.5","感觉是整个王府井最有活力的一个商场了，非常好逛，周边吃的玩的都很多，推荐周末或者平日晚上过来，性价比...","感觉是整个王府井最有活力的一个商场了，非常好逛，周边吃的玩的都很多，推荐周末或者平日晚上过来，性价比还可以，现在北京旅游团不是很多，这里也不想以前那样满满当当的都是举着小旗子的旅行团了，哈哈，趁着人少来吧","2020-08-31 20:44"
