"name","item","item 2","item 3","review-truncated-words","review-words","time"
"朝云","设施：5.0","环境：5.0","服务：5.0","挺大的商场，各种店铺和餐厅基本上都开了，我们是工作日上午来的，没想到人还不少，比较火的餐厅的话最好提...","挺大的商场，各种店铺和餐厅基本上都开了，我们是工作日上午来的，没想到人还不少，比较火的餐厅的话最好提前预约一下，不然等的时间会比较长/别问我怎么知道的(-ι_- )
设施什么的挺齐全，有给小朋友玩的地方，各餐厅外也有很多供人休息的桌椅，有空还是值得来逛逛的。","2020-08-13 13:17"
".vivanieve","设施：5.0","环境：5.0","服务：5.0","「王府中環」一个定位比较高端的商场，里面大牌云集，相比周边的apm人少很多楼上还有很多餐厅，总之...","「王府中環」一个定位比较高端的商场，里面大牌云集，相比周边的apm人少很多楼上还有很多餐厅，总之是个比较小众的商场🛒
当天是杨紫到「王府中環」出席活动，现场管理的很严，特别设置了安检门，只有媒体和赞助商才可以接近萧邦专柜，所以中途追星的我们就被移除到安检门外等到3点20她出现之后一瞬间进了萧邦专柜里面，然后主持人宣布30分开始剪彩仪式。当时恨不得自己有180的大高个，因为离得有点远，只能看到紫妹非常白，轮廓非常好看，中间主持人让紫妹和粉丝打招呼，结束离开时候也和我们挥手，又白又瘦小，明星真的不一样","2020-08-13 01:39"
"我的碗里有可爱多","设施：5.0","环境：5.0","服务：5.0","可能习惯了SKP吧，但是来这里又是焕然一新的感觉，近几年才开始的，早前逛过香港的中環，风格都差不多，新...","可能习惯了SKP吧，但是来这里又是焕然一新的感觉，近几年才开始的，早前逛过香港的中環，风格都差不多，新旧区别而已，另外我想说最早这家中環开始的时候我是专门去逛维多利亚的秘密

奢侈品牌云集，能在这里面随便买买买的人真幸福，我们这种只能酌情买买

这里偶尔会有一些艺术展览，都特别好看，值得细品，拍照很出彩

另外我想说一下中環的洗手间，倍儿棒我就是用洗手间来评判商场高端品质的标准的","2020-08-13 00:44"
"暗夜烛","设施：4.5","环境：4.5","服务：4.5","感觉挺高档，一层有很多国际大牌，门口挂着“链子”，要进入先排队，得到人家允许才能进！？送钱都显得那么...","感觉挺高档，一层有很多国际大牌，门口挂着“链子”，要进入先排队，得到人家允许才能进！？送钱都显得那么卑微！？
服务设施挺好，母婴室相当宽敞，带孩子逛街不会有后顾之忧，只是在中庭等地方几乎没有什么可以休息的座位，我知道的只是在地下一层家乐福对面的小小停车场里有几个座位。","2020-08-12 21:41"
"好好德罗巴","设施：5.0","环境：5.0","服务：5.0","五星级好商场，地库都管理得值得称赞。商户选得不错，有一些喜欢的品牌，有不少很好的餐厅，仅美食都值得出...","五星级好商场，地库都管理得值得称赞。商户选得不错，有一些喜欢的品牌，有不少很好的餐厅，仅美食都值得出个攻略。环境、设施，都挺好，不时的，有文艺展览。一层的沿街店铺，几家品牌店特别好，尤其有喜爱的始祖鸟。","2020-08-10
  更新于2020-08-12 20:44"
"举杯邀月","设施：4.5","环境：4.5","服务：4.5","","人少，好多好吃的，停车方便，就是价位都不便宜啊","2020-08-12 12:54"
"一只鹿叨叨","设施：5.0","环境：5.0","服务：5.0","本来只是去王府井逛街遛弯儿，没想到走到了停车场，之前在小红书看到过是个拍照打卡地，立马拽着我的小姐妹...","本来只是去王府井逛街遛弯儿，没想到走到了停车场，之前在小红书看到过是个拍照打卡地，立马拽着我的小姐妹拍了半天。商场牌子还是很全的，地上的比较贵一些，地下的相对便宜一些，有阿迪耐克什么的，再配上apm 银泰 新天地 基本上所有牌子齐了","2020-08-12 06:25"
"rosecaijialu","设施：5.0","环境：5.0","服务：4.5","","很高端的一个商场，人不多，环境不错，原来给孩子买babynes的胶囊奶粉总去，后来撤店了就不怎么去了，大牌子挺多的，体验也不错，楼上的几个餐厅都不错，有花厨，德永，莆田，都还不错，推荐大家可以去逛逛","2020-08-11 15:56"
"AAAAAAAAAB","设施：3.5","环境：3.5","服务：3.5","去年偶然发现的一个商场，门口的小广场经常搞一些主题活动，有喷泉、风车、咖啡厅，适合带孩子来玩。商场里...","去年偶然发现的一个商场，门口的小广场经常搞一些主题活动，有喷泉、风车、咖啡厅，适合带孩子来玩。商场里面人很少，环境很好，地下停车场也方便。商场一楼有书店，楼上有餐厅，人都不错，价格中等偏贵。总体评价不错。","2020-08-11 11:28"
"銘記於心","设施：5.0","环境：5.0","服务：5.0","这里突然一下成为了北京的网红打卡地，各种的高端品牌，独特的造型，带上你来这里，这里还入住了很多高端的...","这里突然一下成为了北京的网红打卡地，各种的高端品牌，独特的造型，带上你来这里，这里还入住了很多高端的网红餐厅，花厨、TIAGO、芝乐坊、莆田餐厅等等，环境舒适，味道美味，在这里和三两好友逛逛街，很安静，也很惬意，很满足","2020-08-11 10:46"
"点小评0746796943","设施：5.0","环境：5.0","服务：5.0","","王府中环有些比较潮的餐厅，还有一家艺术衍生品商店比较好玩，总体环境不错，但是想买衣服还是三里屯和新光更好些。","2020-08-10 22:58"
"过好每一天","设施：5.0","环境：5.0","服务：5.0","个人认为王府中环是个非常舒适的商场，人不多购物环境好，店也比较全，但除了Lv和香奈儿没有，其他的牌子几...","个人认为王府中环是个非常舒适的商场，人不多购物环境好，店也比较全，但除了Lv和香奈儿没有，其他的牌子几乎都可以逛到，迪奥等店的店员服务态度都很好，我个人认为比新光天地服务好，上帝去买包还甩脸有时候哈哈！推荐这里！","2020-08-10 22:29"
"源er啲13號奇跡","设施：5.0","环境：5.0","服务：5.0","中午顶着大太阳☀️专门跑来看风车。之前看到围挡上写着8月8日开始，所幸今天有风，能让风车转起来。经历了昨...","中午顶着大太阳☀️专门跑来看风车。之前看到围挡上写着8月8日开始，所幸今天有风，能让风车转起来。经历了昨天的大暴雨，风车却被洗得异常干净。
真溜娃圣地所在，小朋友们在草地和喷泉之前跑来跑去，或是钻进风车的迷宫。（有栅栏拦着，不会靠的非常近）
除了户外溜达，更喜欢去言又几看书，户外真的太热了…","2020-08-10 14:13"
"GiseleGL","设施：5.0","环境：5.0","服务：5.0","","我又来Landmark了，之前心心念念很多回的开心果蛋糕来几次都没点（被别的吸引了） 杏仁味道很浓，一点点甜。这次点的薄荷茶，吹爆，太清爽了～","2020-08-10 12:26"
"副中心老阿姨","设施：4.5","环境：4.5","服务：4.5","喜欢带孩子来这里玩
去年娃还是个小婴儿
每次出门必来这里
母婴室特别干净
今年娃大了，依然喜欢来这里
人...","喜欢带孩子来这里玩
去年娃还是个小婴儿
每次出门必来这里
母婴室特别干净
今年娃大了，依然喜欢来这里
人少，清净
玩玩水，草坪跑一跑
旁边吃个早午餐
吹吹风
惬意
今天来，发现草坪全是风车
娃一下就兴奋了
到处跑，到处看
正好小风儿一刮
挺美的","2020-08-10 11:23"
"西蒙麻","设施：5.0","环境：5.0","服务：5.0","DIOR AMOUR限时精品店登陆王府中环，在东座一层共享大厅，一线精品云集，瑜伽健身逛街都不误，涂鸦款T恤很...","DIOR AMOUR限时精品店登陆王府中环，在东座一层共享大厅，一线精品云集，瑜伽健身逛街都不误，涂鸦款T恤很轻盈美丽。王府中环的卫生间是商场里最值得停留的，香氛管理好，卫生间地砖设计和施工都优异，厕所隔间的墙边都是圆坡脚儿，便于清洁消毒","2020-08-09 23:14"
"miu果子","设施：5.0","环境：5.0","服务：5.0","王府中环，这个商场我还挺喜欢的，开业就来转过几圈了~记得之前有次来的时候是为了看当时的一个蛇形美术馆...","王府中环，这个商场我还挺喜欢的，开业就来转过几圈了~记得之前有次来的时候是为了看当时的一个蛇形美术馆，还曾在楼下看过一个数码展，对这里印象挺不错，疫情前总会有一些活动，这次去圈起来了，可能在准备什么吧~
特意带我小伙伴去了这的洗手间，因为我觉得算是北京商场里最高档次的洗手间了哈哈哈~","2020-08-09 19:24"
"Potato666","设施：4.5","环境：4.5","服务：4.5","","感觉这是王府井商圈里最高档和小资的商场了，明显比其他商场里面人要少。这里高档品牌一个都不少，服务态度也还算不错。","2020-08-09 15:46"
"cathyzax","设施：3.5","环境：3.5","服务：4.0","","环境好，人少，一楼的奢侈品店服务也不错","2020-08-09 14:50"
"笑容不会褪色","设施：5.0","环境：5.0","服务：5.0","太喜欢王府中环了，高大上的奢侈品商场，购物体验更是不用说了！喜欢的服装品牌都有，地下停车也很方便。利...","太喜欢王府中环了，高大上的奢侈品商场，购物体验更是不用说了！喜欢的服装品牌都有，地下停车也很方便。利用午休的时间逛了一下cos，干净整洁的设计风格，安静的购物体验，慢节奏的选衣过程，又让我剁手买了3件衣服！不错，还会再来！","2020-08-09 13:45"
"crystal01257811","设施：5.0","环境：5.0","服务：5.0","","很喜欢和朋友去王府中环逛街，环境好，清净。","2020-08-09 12:10"
"Lucifer","设施：5.0","环境：5.0","服务：5.0","","停车方便，购物美食的不二选择！现在人还不多。","2020-08-09 11:57"
"bjdsxzb","设施：5.0","环境：5.0","服务：5.0","终于来到了传说中的中环王府，还是陪着80多岁的父母来的。在银泰3层吃的绿茶，时间还早，就在大街上逛逛，...","终于来到了传说中的中环王府，还是陪着80多岁的父母来的。在银泰3层吃的绿茶，时间还早，就在大街上逛逛，溜达到这，早想拔草，就进来了。需要出示健康码，人不多，环境很好，空调很凉。老父亲逛了逛。就要出去，没办法只能听他的，匆匆走了。","2020-08-09 10:02"
"尼古拉斯.强","设施：5.0","环境：5.0","服务：5.0","王府中环坐落北京王府井商业街 新盖的大型商场里面应由具有 真的是超nice给王府井又增添了一些新的活力及购...","王府中环坐落北京王府井商业街 新盖的大型商场里面应由具有 真的是超nice给王府井又增添了一些新的活力及购物的天堂啊 这个设施环境真的是无与伦比 可以说是亚洲最赞的了 哈哈哈 里面各种品牌都有 还有好吃的 真的是太方便了","2020-08-09 00:17"
"ZZM爱美食","设施：5.0","环境：5.0","服务：2.0","整体就是很旷，本身是图近，为了看一下伯爵的手势。看了一下网评还不错，结果去了确实服务不错。顺便逛了ys...","整体就是很旷，本身是图近，为了看一下伯爵的手势。看了一下网评还不错，结果去了确实服务不错。顺便逛了ysl感觉不好，就放了两双高跟鞋，试了一下，然后要看下别的，然后里面的人就说我要是看完了就从这个门出去，我还没要出去啊亲，怎么了你们店不买不让看的吗？有没有那么牛啊。他们店是一个门进，要从另外一个门出。奇不奇葩吧。我去skp也没这样过啊。之后看jimmychoo，我就试了一下放上去，刚放上去她就在哪摆上了，我也没放多乱吧，这样做是不是太不尊重人了。怪不得人家都说柜姐买个奢侈品就以为自己也是奢侈品。真的感觉很恶心啊。怎么能这样提供服务呢。谁还能买啊，生气都够了。","2020-08-08 23:03"
"luge_522","设施：5.0","环境：5.0","服务：5.0","环境算得上是北京数一数二的商场了，没有拥挤的感觉，能想到的牌子也都有，购物体验很好！楼上的餐厅也很多...","环境算得上是北京数一数二的商场了，没有拥挤的感觉，能想到的牌子也都有，购物体验很好！楼上的餐厅也很多，可选择范围很大。商场外面的草地，太阳落山时会有很多小孩子在玩耍～很温馨。总体而言，是一个让人感到愉悦的购物场所，如果忽略价格的话。","2020-08-08 19:12"
"小蔬菜","设施：5.0","环境：5.0","服务：5.0","购物环境超好，几乎没啥客人，是为了芝乐坊的蛋糕而来，店都很美很精致，牌子也足够大，等蛋糕🍰的间隙溜...","购物环境超好，几乎没啥客人，是为了芝乐坊的蛋糕而来，店都很美很精致，牌子也足够大，等蛋糕🍰的间隙溜达了一圈，发现没有适合我买的，阶级这个东西嘛，真的用完一生也跨越不了，这是一个家族世代接力的结果～嗯 确定是这个样子滴","2020-08-08 14:33"
"匿名用户","设施：5.0","环境：5.0","服务：5.0","五一去the rug吃了个饭 顺便拍照 那时候疫情还没太好转 整条街人都少 吃饭的地儿很空旷 就记着the rug外边...","五一去the rug吃了个饭 顺便拍照 那时候疫情还没太好转 整条街人都少 吃饭的地儿很空旷 就记着the rug外边那个大草坪了 还有古色古香的围墙 拍照特上镜 尤其疫情期间人少 去的早的话 就可以享受草坪包场随意拍 前两天看笑笑也在那拍照来着 哈哈","2020-08-08 14:23"
"Tomy_4136","设施：5.0","环境：5.0","服务：5.0","去打卡了芝乐坊the cheesecake factory芝士蛋糕西餐厅，晚上去的，停车非常方便，就是到了以后需要排队再拿...","去打卡了芝乐坊the cheesecake factory芝士蛋糕西餐厅，晚上去的，停车非常方便，就是到了以后需要排队再拿号，整个商场，高端，大气，上档次！人不多，感受非常舒适，洗手间非常干净敞亮，店铺装修非常贵气！会再来的.","2020-08-08 13:13"
"暖暖儿","设施：4.5","环境：5.0","服务：4.5","","去王府井比较爱管的一家商场，人比较少，环境特别好，服务人员的态度也都特别热情、友好，楼上基层都是大牌子的衣服，地下一层油咖啡店和日常款的店，顶层多数就是吃饭的地儿，商场分东西座，过条马路就是了，很方便","2020-08-08 12:47"
"秋","设施：3.5","环境：3.5","服务：3.5","本来种草花厨，无奈人多，排队一小时，我的胃是等不了了，最后去了这家什么翠园，蛋挞还不错，其它口感一般...","本来种草花厨，无奈人多，排队一小时，我的胃是等不了了，最后去了这家什么翠园，蛋挞还不错，其它口感一般吧，份量较少，还好我胃小，吃一点就饱。
地点：王府中寰四楼
环境：中等偏上吧
服务：一般吧
中午人比较多，虽然不是周末。","2020-08-08 11:33"
"Joanna","设施：5.0","环境：5.0","服务：4.5","商场很安静，很优雅，人也不是很多，适合两三好友相约下午随心逛逛吃个饭。周边商场也多，好喜欢里面的氛围...","商场很安静，很优雅，人也不是很多，适合两三好友相约下午随心逛逛吃个饭。周边商场也多，好喜欢里面的氛围。周边也是浓浓的北京氛围。很喜欢文华东方的装修和味道！很舒服很放松。服务也很到位。还会光临的。期待下次去打卡花厨嘿嘿","2020-08-07 20:00"
"A小云朵","设施：4.5","环境：4.5","服务：4.5","妈耶～这么好拍的地儿我现在才发现！
#王府中環#西座b1的停车场
非常港风，高级、暗黑、奢华
好拍！
...","妈耶～这么好拍的地儿我现在才发现！
#王府中環#西座b1的停车场
非常港风，高级、暗黑、奢华
好拍！

这儿是落客区，极偶尔有车经过，人少，光线好，真是想怎么拍就怎么拍！
宝宝们快来打卡嗷～","2020-08-07 16:56"
"美食到底有多远","设施：5.0","环境：5.0","服务：4.0","这已经是北京地标性的建筑了。有很多都是比较新的品牌，都是很国际化的。看到个给法国爱丽舍宫供面包的店，...","这已经是北京地标性的建筑了。有很多都是比较新的品牌，都是很国际化的。看到个给法国爱丽舍宫供面包的店，进去选购了他们家的面包和三明治。
四层的餐厅很多都是我喜欢的，唯一的美中不足就是地下停车场上下的车道是双向的，而且很窄。对于我这种技术不是很精良的人来说，还是难度颇高。","2020-08-07 16:51"
"郑雪","设施：4.5","环境：4.5","服务：4.5","王府中环在王府井步行街上，紧邻百货大楼，是一个好短时尚的Mall，商场里面干净宽敞，品牌有古驰，迪奥，百...","王府中环在王府井步行街上，紧邻百货大楼，是一个好短时尚的Mall，商场里面干净宽敞，品牌有古驰，迪奥，百年灵，万国，TB等，楼上还有翠园，德永，小红袍等餐厅，逛累了吃饱了，还可以去西座的草坪休息一下，幻境非常不错。还有值得推荐的是五层文化酒店里的MOBAR，晚上可以和朋友在这里喝一杯，在露台看看故宫的夜景，享受美景美酒。","2020-08-07 10:43"
"泽铭大叔","设施：4.5","环境：4.0","服务：4.0","王府井对新的商业中心有两个做餐饮，在4楼都是些大品牌很多的西餐和日料，然后中餐的话也是比较高档的，商...","王府井对新的商业中心有两个做餐饮，在4楼都是些大品牌很多的西餐和日料，然后中餐的话也是比较高档的，商场比较高端，但是可能疫情的原因，旅游的人比较少，过来逛的人也比较少，但是能感觉出整个商场的管理非常的正规规范。","2020-08-06 22:57"
"1姜姜2","设施：4.5","环境：4.5","服务：4.5","王府井到中环广场，我觉得这个商场有高档又接地气特别好逛的一个商场，尤其是对爱买、爱拍、爱吃、爱健康的...","王府井到中环广场，我觉得这个商场有高档又接地气特别好逛的一个商场，尤其是对爱买、爱拍、爱吃、爱健康的精致的猪猪女孩来说！如果你喜欢大牌比如说它里有～FENDI，PRADA，GUCCI等，你喜欢美食它里面也有很多网红店哦！还有可以排出大片感的西座草堂！它们仿佛都在对你说，快来吧！","2020-08-06 21:38"
"卤面666","设施：5.0","环境：5.0","服务：5.0","","周末去的每个餐厅都爆满，等位基本都在一个小时以上。","2020-08-06 20:51"
"miumiulalala","设施：5.0","环境：5.0","服务：5.0","商场环境超好 服务水平也在线 
人流不多 有停车场 适合慢慢逛吃的地方
电梯和扶梯设施很合理 观景移层两不...","商场环境超好 服务水平也在线 
人流不多 有停车场 适合慢慢逛吃的地方
电梯和扶梯设施很合理 观景移层两不误
进门处常年有艺术设施陈设 吸引很多人来遛娃
地下有家乐福高端超市  高端餐饮集中在顶层  
品牌店很多 大牌和中端都有看到 丰俭由人吧","2020-08-06 19:08"
"小卡物","设施：5.0","环境：5.0","服务：5.0","","商场很高大上，环境不错，翠园拿破仑是招牌，值得推荐，除了贵点其他没毛病，贵也有贵的道理。","2020-08-06 17:01"
"点小评7746524506","设施：5.0","环境：5.0","服务：0.5","在王府中环吃完饭逛街逛累了，准备打车离开，因为叫的车离我们还有点距离，我和朋友就在杰尼亚店外站着等车...","在王府中环吃完饭逛街逛累了，准备打车离开，因为叫的车离我们还有点距离，我和朋友就在杰尼亚店外站着等车（图二位置）。有点累，就蹲了一下，门口的保安就来制止我，说不能蹲！我很不理解来消费的客人走累了，没有座位，蹲一下不是很正常吗？我没有蹲大门口挡路，也没有蹲店门口阻碍生意，更没有堵塞求生通道，也没有坐地上占交通要道，只是等车的三五分钟想蹲一下，还要被严令禁止。保安义正严辞的说这是商场公共区域不能蹲着！我第一次知道进商场走累了不能稍微蹲一下，看来这是一家只能让客人站着，不能蹲的商场！我觉得从商场角度出发，如果觉得客人蹲着有碍观瞻，那么是不是可以提供沙发座在商场大门附近？或者用良好的态度引导去休息室或者其他可供休闲的地方。但是工作人员这种生硬的态度，还斜白眼瞪我，让我觉得我不是来休闲逛街的，是来罚站找不舒服的！很少写评论的我，这个差评送给王府中环！","2020-08-06 16:19"
"lyx8133","设施：5.0","环境：5.0","服务：5.0","","商场高大上，最爱楼上的翠湖和cheese factory，遛娃好去处。","2020-08-06 14:13"
"Artemissssssss","设施：5.0","环境：5.0","服务：5.0","昨天在王府中环逛街
突然想吃蛋糕 就去了4层的芝乐坊
品质一如既往的赞
就想到要安利这家餐厅给你们！！
?...","昨天在王府中环逛街
突然想吃蛋糕 就去了4层的芝乐坊
品质一如既往的赞
就想到要安利这家餐厅给你们！！
🍰【芝乐坊-芝士蛋糕】
真的一定要试试！绝了！！
推荐她家招牌的鲜草莓芝士蛋糕
在美国火了40年天天排长队那种！
我本身不是很喜欢甜品 有hin好吃的才会吃两口
这个蛋糕我吃完饭还吃了两大块‍️
▫️
1940年 创始人Evelyn在底特律起家
把大家交口称赞的秘制原创芝士蛋糕
供应给临近几个城镇Top的餐厅
后来，Evelyn因举家搬迁 决定正式开店
在加州比弗利山的The Cheesecake Factory一夕大火
成为如今火遍全球的芝乐坊
▫️
🍔【餐厅菜品】
她家除了蛋糕还有正餐
量大料足  很地道的美式西餐
胃口小的女生两个人点一道主菜都可以
我几乎每次去都看见几桌歪果仁朋友
推荐龙虾面和汉堡！
▫️
💛【餐厅环境】
环境干净整洁
晚上的灯光和音乐hin能营造气氛
有一种纽约街头餐厅的感觉
适合情侣和闺蜜小酌一杯
▫️
【王府中环】
安利这家商场给你们！
作为一个北京人 之前我真的从来不来王府井
直到王府中环开业 一个月就来吃一次
店比较全 餐厅更好吃！现在还在做美食季的活动，集卡可以换美食礼券，积分还能抽奖，会员最高可享用餐85zhe优惠等等。。。
到现在王府中环已经凭借一己之力扭转我对整个王府井的印象了
最后提一句，上一篇发王府中环的时候好多人问有没有停车场
有的！而且足足三层
我是王府中环的会员，平时100积分就能兑换1小时免费停车，周末好像是300积分兑换1小时，真不错！
▫️
【The Cheesecake Factory芝乐坊餐厅】
📍北京市东城区王府井大街269号王府中環F4","2020-08-06 13:21"
"开飞机的舒克","设施：3.5","环境：3.5","服务：3.5","带娃去中国照相馆拍照，就顺便来网红大商场溜一圈，微信注册会员还送停车券，楼上的大平台特别好，小朋友跑...","带娃去中国照相馆拍照，就顺便来网红大商场溜一圈，微信注册会员还送停车券，楼上的大平台特别好，小朋友跑来跑去的也没啥人，商城里的店铺倒是挺高端，反正价格挺高端的！

外面的草地也很让小朋友开心，是一个挺不错的去处！下次还来！","2020-08-06 12:14"
"贪吃的Mrs猪","设施：5.0","环境：5.0","服务：5.0","王府中环，2018年正式开业，在北京商场里算是高端项目，大牌云集，装修建筑很是高端大气上档次，当然价格也...","王府中环，2018年正式开业，在北京商场里算是高端项目，大牌云集，装修建筑很是高端大气上档次，当然价格也颇为美丽 除了大牌，也有其他项目可打卡，比如言几又书店，王府中环这家很大很有名，也挺漂亮的，算是网红书店吧，可以逛逛 再比如芝乐坊，有四十多年历史的老店，芝士蛋糕品种繁多，爱芝士的盆友可以尝试

王府中环，大概位于王府井步行街的中间路段","2020-08-06 09:44"
"芦小仙儿","设施：5.0","环境：5.0","服务：5.0","王府井商业街最靓的仔，必定是“王府中環”打卡新地标，绝对是“高端大气上档次”的购物中心，无论是从商品...","王府井商业街最靓的仔，必定是“王府中環”打卡新地标，绝对是“高端大气上档次”的购物中心，无论是从商品还是到美食，可以说是透着“低调奢华有内涵”世界著名的奢侈品品牌众多，价格也是相当昂贵，品牌分布主要是国内外一线大品牌为主，商场很多细节做的非常好，尤其是厕所不仅干净整洁，还设有一间比较宽敞的家庭卫生间很方便，另外，大厅的布置显得整体采光也很棒，打造了一个奇妙又缤纷，充满欢乐与童趣的节日乐园，特别适合拍照，让人逛街感觉极其舒适。","2020-08-06 09:37"
"yanaco","设施：4.5","环境：4.5","服务：4.5","","喜欢这里，环境好，安静，干净，是遛娃逛街的首选，闹中取静的一个好去处","2020-08-05 22:02"
"玫红玫红嘚一天_","设施：5.0","环境：5.0","服务：5.0","王府中环简直就是市中心的宠儿
大概前年开的吧 里边很新 大牌很多 
维多利亚的秘密  ...","王府中环简直就是市中心的宠儿
大概前年开的吧 里边很新 大牌很多 
维多利亚的秘密  内衣👙👙👙dior  mk  四楼还有很多网红饭店 让人们一体式的去逛街 
并且我要说 这个厕所修的是非常的高大上
不知道的人以为是个清新典雅的休息室
宝宝们 周末来打卡吧","2020-08-05 19:22"
"滇金丝猴","设施：5.0","环境：5.0","服务：5.0","之前这儿的人就不是很多，整个的购物环境非常高端，还关注了他家的公众号，有一些新的活动的话会发。
每层...","之前这儿的人就不是很多，整个的购物环境非常高端，还关注了他家的公众号，有一些新的活动的话会发。
每层的卫生间都特好，东西两部分，逛起来特别大，但一般吃东西的什么的去东边的更多，走在王府井大街上很容易错过这个低调的地方，一般会从酒店那边过来。","2020-08-05 18:30"
"大胃王小安娜","设施：5.0","环境：5.0","服务：5.0","🌟王府中環🌟
环境优雅，大牌云集，登上2020必逛榜✔️，
众多时尚达人、潮男潮女纷纷打卡～
分东西两座，...","🌟王府中環🌟
环境优雅，大牌云集，登上2020必逛榜✔️，
众多时尚达人、潮男潮女纷纷打卡～
分东西两座，廊桥相连
是购物、遛娃、逛展的好去处。
.
打卡点1⃣️—停车场
B1停车场落客区，港味十足，光线一级棒，出片100% ，不管凹造型，还是不经意间走动、回眸👀
手机随手一拍 刷爆朋友圈
.
打卡点2⃣️-西座草堂
西座门口有一片绿油油的草坪，
前面是喷泉，后面是青砖灰瓦的四合院
独有的北京风格
好想铺上野餐布，摆上饮料零食
在阳光明媚的下午来个悠闲的野餐
.
打卡点3⃣️-卫生间
装修豪华，空间阔绰
堪称“全北京最高级的卫生间”
布局如迷宫，走过一个转角，推开一扇门都有惊喜
【母婴室】
室内恒温，定时消毒，安全性满分💯
扬手锁门/开门/开灯，私密性满分💯
【化妆间】
高端奢华的补妆间，镜子自带补光灯，照得人很好看
【洗手池】
有适合小朋友用的辅助台阶，细节超贴心
.
打卡点4⃣️-老乾杯
全北京最棒的日式烧肉️
门口一面恒温恒湿的储肉柜做隔断，相当霸气
大厅和包厢都是传统的日式装修，干静典雅
【澳洲和牛现切牛排】堪称“鎮店之寶”，肋眼牛排是🐂🐂身上最软嫩最珍贵的部位，厨师给切下一块，雪花纹路清晰，洒上海盐、黑胡椒，室温软化，烤至五分熟，焦香四溢，汁水充足。
【斧饭】先尝原味饭，米粒富有弹性，搭配新鲜的肉肉，鲜甜绵密。再倒上茶汤和配料，茶渍泡饭又是另一番美味。
【鱼子酱手卷】继海胆手卷之后的创新挑战，鱼子酱+生牛肉，完美碰撞，一口咬下油润甘甜，鲜味十足。
【满寿泉】从日本空运✈️的吟酿酒——满寿泉，15度，甜味温合，有清淡的花果香，一口下肚，芬芳充满鼻腔。
提前预订，晚上可以看到故宫夜景🌃哦〜
📍定位：西座4层406商铺
.
正好赶上王府中環飨宴盛夏美食季活动
时间：2020.7.20-2020.8.31
🐻集卡游戏：
会员工作日单笔餐饮消费满200可集一张卡，集3张可以领100元通用餐饮代金券或200元指定餐厅代金券
🐻积分赢美食：
会员50积分可参与小程序“美食幸运轮”赢取晚餐优惠券和超值大餐
价值💰798的KEAAMI by TIAGO双人套餐太诱人了，好希望那个幸运儿就是我〜
.
当然啦，王府中環还汇聚众多奢侈品牌
Gucci、Loewe、maje、Prada…这里都有，还有言几又网红书店，在这逛吃逛吃一天都不会腻～
 @王府中環","2020-08-05 17:22"
"大红","设施：5.0","环境：5.0","服务：5.0","最近没少去王府井中环闲逛。
现在餐饮和购物都有活动。还发现了两家味道非常ok的餐厅。
活动主要是针对新会...","最近没少去王府井中环闲逛。
现在餐饮和购物都有活动。还发现了两家味道非常ok的餐厅。
活动主要是针对新会员的福利，比如消费满额减免和工作日餐饮促销等等，尤其是餐饮方面，力度还是不错的。具体形式可以看下小程序哈～
这边的西座草堂有一片大草坪，景色不错，不少女孩都在这拍照。有小孩的也可以让他们在这撒欢儿，放放电。
😋😋😋
两家餐厅的环境和口味都很好，不知道来这吃啥的可以优先试试这两家。

🌟The Rug Cafe 

店里面积很大，干净明亮，在王府井，真是难得的安静又惬意的角落。
主要尝了一下舒芙蕾和饮品，很惊喜。适合度过一个悠闲的下午茶时光。
taco和沙拉也都不错，下回打算尝尝这的海鲜饭，看图片很诱人

🌟KEAAMI·魔登泰

主要是泰餐，去过泰国很多次了，这里味道绝对正宗。一定要尝尝这里的“招牌虹吸壶龙虾冬阴功汤”，大爱！
环境装饰的色彩缤纷的，很有泰国的感觉。馋泰国菜的可以来这试试。","2020-08-05 17:12"
"匿名用户","设施：5.0","环境：5.0","服务：5.0","停车场够大，真的很大~小白司机差点迷路了~~带娃去西门踩水，晚上8:30了，西门依旧很多小朋友在玩水，旁边...","停车场够大，真的很大~小白司机差点迷路了~~带娃去西门踩水，晚上8:30了，西门依旧很多小朋友在玩水，旁边得草地围起来了，暂时不能进入草坪区，不过对孩子们来讲有水就足够了。必须带好换的衣服还有浴巾，小朋友们蹦的全湿了。四岁的娃很会玩，一会儿堵水眼儿，一会儿撩水的；两岁的娃一开始有些害怕，观察了会儿其他小朋友，也就放开胆子试着摸摸水了。小孩儿玩水真的是天性，简直了，玩疯了。","2020-08-05 11:20"
"晽倪","设施：4.5","环境：4.5","服务：4.5","","商场环境好，人不多，有好几个不错的餐厅","2020-08-05 10:19"
"亭君","设施：4.5","环境：4.5","服务：4.5","算是比较新的商场，旁边就是北京百货大楼，两个都是大牌云集的地方。不过还是有点区别的，中环比较多一些新...","算是比较新的商场，旁边就是北京百货大楼，两个都是大牌云集的地方。不过还是有点区别的，中环比较多一些新的牌子，而且这边的优惠比较多，大家可以过来逛一下，特别是victoria占了门面的大半。有兴趣的可以慢慢逛。","2020-08-04 19:28"
"Allah爱说教","设施：4.5","环境：4.5","服务：4.5","","人不算多，对于带着爱跑的孩子，不用担心跑丢。整体环境很好。比较好停车，去的花厨和大教堂，稍稍等了下位。","2020-08-04 16:05"
